name,lat,lng,pop
PASEGERAN,-7.258376651982378,109.58048766519828,217
PINGIT LOR,-7.244915789473685,109.56143238866406,25
LAWEN,-7.2349346405228765,109.5667506535948,100
SIRONGGE,-7.220735616438358,109.59800479452056,195
ARGOPENI,-7.740605023923448,109.4006476076555,76
KARANGDUWUR,-7.759643060498218,109.408168683274,6
SRATI,-7.756260956175303,109.4239772908367,0
PASIR,-7.763202499999999,109.43816607142853,7
JINTUNG,-7.748598224852072,109.43322366863902,8
BANJARARJO,-7.743174345549741,109.44489267015705,0
ARGOSARI,-7.726855882352943,109.42683872549016,10
WATUKELIR,-7.710020000000001,109.44439333333337,11
KALIBANGKANG,-7.710824499999997,109.42669650000002,13
TLOGOSARI,-7.706388976377952,109.4179460629922,29
KALIPOH,-7.728657462686565,109.40735373134328,22
AYAH,-7.7143119496855315,109.39585157232706,7
CANDIRENGGO,-7.689611214953273,109.39707242990656,5
MANGUNWENI,-7.682181000000003,109.41701900000004,3
JATIJAJAR,-7.676257360406088,109.43278324873089,12
DEMANGSARI,3.118699999999992,97.31120000000008,7
BULUREJO,-7.668346043165473,109.3917517985611,7
KARANGBOLONG,-7.754823780487803,109.4594091463415,22
JLADRI,-7.740611811023622,109.46372283464572,3
ADIWARNO,-7.728417241379313,109.47696954022986,14
RANGKAH,-7.714282442748095,109.47912290076329,7
WONODADI,-7.719268468468465,109.45616801801806,11
ROGODADI,-7.6962457142857135,109.47908857142862,57
PAKURAN,-7.6909273437499985,109.46371484375,4
BUAYAN,-7.685032876712332,109.48426643835616,1
SIKAYU,-7.6671238095238206,109.4788791666667,9
KARANGSARI,-7.655695833333329,109.48749166666668,16
ROGODONO,-7.647517094017097,109.48458034188032,6
BANYUMUDAL,-7.644732105263157,109.47407368421052,3
NOGORAJI,-7.630911029411773,109.46963529411757,22
MERGOSONO,-7.632285029940117,109.48462694610777,2
SEMAMPIR,-7.622117999999999,109.48575099999998,24
JOGOMULYO,-7.623649596774203,109.46237217741933,13
PURBOWANGI,-7.610117676767674,109.48011868686868,5
JATIROTO,-7.609614189189191,109.46301756756758,43
TAMBAKMULYO,-7.748265174129356,109.4870502487562,47
SUROREJAN,-7.755170652173914,109.51260217391302,16
WALUYOREJO,-7.753095370370372,109.53335092592587,51
SIDOHARJO,-7.762507246376812,109.55097101449276,68
PULIHARJO,-7.751957894736841,109.55578771929822,11
PURWOSARI,-7.736781521739128,109.56552826086951,88
ARJOWINANGUN,-7.720523300970875,109.56272135922336,99
KRANDEGAN,-7.7353462365591374,109.55506236559133,4
KALENG,-7.739021739130437,109.54537282608696,259
TUKINGGEDONG,-7.733452941176472,109.5372882352941,25
PURWOHARJO,-7.7339534246575345,109.5301438356165,22
BANJAREJA,0.0,0.0,162
WETONKULON,-7.728159259259262,109.49061851851847,158
PESURUHAN,-7.720728225806449,109.48790887096776,12
WETONWETAN,-7.723152564102563,109.49970384615384,23
KEDALEMANKULON,-7.722418103448273,109.5039215517242,4
KEDALEMANWETAN,-7.72571171171171,109.51018468468472,33
SRUSUHJURUTENGAH,-7.728982142857141,109.5164738095238,1
SITIADI,-7.726374418604653,109.52287519379844,28
BUMIREJO,-7.718511926605502,109.54206055045876,12
MADUREJO,-7.699838732394367,109.5361316901408,10
SIDOBUNDER,-7.70432977099237,109.52276488549612,34
SIDODADI,-7.704238888888887,109.51245061728396,30
KARANGREJO,-7.76085568181818,109.56946022727271,23
KARANGGADUNG,-7.766907575757574,109.58289393939395,58
TEGALRETNO,-7.772631395348838,109.6010372093023,104
AMPELSARI,-7.75656086956522,109.5984347826087,102
KEWANGUNAN,-7.731905357142852,109.57677946428564,75
KARANGDUWUR,-7.728002112676052,109.58406690140843,165
PETANAHAN,-7.738083116883117,109.5886922077922,375
KEBONSARI,-7.722602439024392,109.5987121951219,356
GROGOLPENATUS,-7.740015094339624,109.6001150943396,8
GROGOLBENINGSARI,-7.739758536585369,109.60642195121952,26
JOGOMERTAN,-7.746135833333337,109.61142999999998,167
TANJUNGSARI,-7.723695180722892,109.61740301204824,21
SIDOMULYO,-7.712290272373536,109.61472412451364,121
GRUJUGAN,-7.717731147540981,109.60820983606558,716
KRITIG,-7.709377114427862,109.60212039800992,3
NAMPUDADI,-7.712776190476192,109.59403412698416,198
TRESNOREJO,-7.716022680412368,109.57494432989688,77
PODOURIP,-7.701494827586209,109.58801637931036,255
JATIMULYO,-7.692952083333334,109.59264270833332,77
BANJARWINANGUN,-7.701908333333331,109.6098954545454,8
JOGOSIMO,-7.76707945205479,109.61253972602738,25
TANGGULANGIN,-7.777039189189191,109.63038851351344,82
PANDANLOR,-7.76755625,109.63887499999998,41
TAMBAKPROGATEN,-7.761274725274728,109.6230307692308,81
GEBANGSARI,-7.748231999999998,109.61743333333328,182
KLEGENREJO,-7.751642857142855,109.62726703296704,43
BENDOGARAP,-7.750312941176473,109.63763058823528,47
KEDUNGSARI,-7.7480464912280675,109.6460105263158,95
JERUKAGUNG,-7.73414044117647,109.64602132352938,73
KLEGENWONOSARI,-7.740361538461538,109.63398749999996,54
KLIRONG,-7.736334453781514,109.62162352941168,236
KALIWUNGU,-7.726199999999998,109.62801025641028,64
JATIMALANG,-7.724927472527473,109.63808131868132,44
KARANGGLONGGONG,-7.722903999999999,109.6477240000001,54
RANTEREJO,-7.7280480620155005,109.65575736434108,7
WOTBUWONO,-7.715391452991451,109.6547717948718,69
TAMBAKAGUNG,-7.713548360655737,109.64104918032793,29
SITIREJO,-7.719083098591549,109.6296563380282,75
GADUNGREJO,-7.712880208333335,109.6285239583333,28
DOROWATI,-7.706669306930692,109.62639009900992,10
BUMIHARJO,-7.6914937499999985,109.62508958333336,95
KEBADONGAN,-7.697456976744184,109.63120465116276,59
PODOLUHUR,-7.697178151260508,109.64293949579836,45
KEDUNGWINANGUN,-7.699748717948718,109.6561773504274,118
AYAMPUTIH,-7.774102222222223,109.65509703703704,11
SETROJENAR,-7.778147619047616,109.66863238095246,174
BRECONG,-7.783379999999998,109.68829357142856,36
BANJURPASAR,-7.765974074074073,109.69959166666663,84
INDROSARI,-7.750161538461539,109.7041188811189,5
BULUSPESANTREN,-7.749087022900762,109.69108167938928,20
BANJURMUKADAN,-7.763298529411764,109.69039852941172,26
WALUYO,-7.757914925373133,109.6789843283582,4
BOCOR,-7.753896969696973,109.66768863636366,5
MADURETNO,-7.757234234234233,109.65285585585583,0
AMBALKUMOLO,-7.746624858757057,109.65937627118645,17
RANTEWRINGIN,-7.733262500000002,109.6601265625,31
TAMBAKREJO,-7.737956249999999,109.66982812500004,94
SANGUBANYU,-7.734941708542713,109.6839351758794,15
ARJOWINANGUN,-7.741323300970872,109.69196019417475,11
AMPIH,-7.743190769230771,109.7051153846154,6
JOGOPATEN,-7.727426666666671,109.70712400000004,0
KLOPOSAWIT,-7.725981372549019,109.69214901960784,30
SIDOMORO,-7.718174869109948,109.67693036649214,38
TANJUNGREJO,-7.730559259259256,109.67147407407413,2
TANJUNGSARI,-7.717596428571429,109.66389500000008,4
ENTAK,-7.789042857142856,109.70213650793649,827
PLEMPUKANKEMBARAN,0.0,0.0,128
KENOYOJAYAN,-7.789962637362637,109.71655934065927,10
AMBALRESMI,-7.791111235955051,109.7250370786517,231
KAIBONPETANGKURAN,-7.796476470588233,109.73806941176473,98
KAIBON,-7.798676470588234,109.746631372549,789
SUMBERJATI,-7.799340322580647,109.75833064516132,150
BLENGORWETAN,-7.786959090909092,109.76881515151516,272
BLENGORKULON,-7.781347674418608,109.76112790697675,19
BENERWETAN,-7.780986585365852,109.7523585365854,137
BENERKULON,-7.779922388059702,109.7450813432835,57
AMBALKLIWONAN,-7.771729565217392,109.73424695652182,45
PASARSENEN,-7.770231632653063,109.72661428571432,143
PUCANGAN,-7.767773076923079,109.72126666666668,244
AMBALKEBREK,-7.768838999999999,109.71548399999998,197
GONDANGLEGI,-7.764178431372554,109.7089346405228,125
BANJARSARI,-7.736845762711867,109.71908983050848,204
LAJER,-7.742055757575763,109.72615333333334,10
SINGOSARI,-7.755415740740738,109.73338796296294,119
SIDOLUHUR,-7.766636111111107,109.74600833333336,91
SINUNGREJO,-7.753898749999998,109.7450075,95
AMBARWINANGUN,-7.747082352941175,109.75696050420164,12
SIDOREJO,-7.745654198473284,109.770265648855,66
SIDOMULYO,-7.732743298969067,109.76599793814437,178
SIDOMUKTI,-7.722718518518515,109.75897901234568,63
PRASUTAN,-7.730738888888889,109.7583793650794,25
KRADENAN,-7.738475510204086,109.75577687074828,4
PAGEDANGAN,-7.739627516778527,109.73824832214764,6
SUROBAYAN,-7.731188888888889,109.74682129629628,47
DUKUHREJOSARI,-7.732897142857139,109.73375809523807,32
KEMBANGSAWIT,-7.72749012345679,109.728661728395,67
MIRITPETIKUSAN,-7.802177272727272,109.76815151515156,63
TLOGODEPOK,-7.804441666666666,109.77715833333332,13
MIRIT,-7.8035153846153875,109.78674615384617,37
TLOGOPRAGOTO,-7.805475000000001,109.79218750000004,61
LEMBUPURWO,-7.808257894736843,109.80240789473685,7
WIROMARTAN,-7.818707500000002,109.82518000000002,16
ROWO,3.1187000000000005,97.31120000000006,21
SINGOYUDAN,-7.802542857142853,109.82605714285717,26
WERGONAYAN,-7.7969125,109.8123,64
SELOTUMPENG,3.1186999999999983,97.31120000000008,48
SITIBENTAR,-7.78892333333333,109.78446500000004,61
KARANGGEDE,-7.780533333333333,109.7728122222222,69
KERTODESO,-7.777738345864665,109.79047969924808,342
PATUKREJOMULYO,-7.783310447761194,109.79672686567162,123
PATUKGAWEMULYO,-7.785134374999997,109.81107187499998,18
MANGUNRANAN,-7.769908888888892,109.7834755555555,140
PEKUTAN,-7.761338636363632,109.77810113636365,76
WIROGATEN,-7.766596710526316,109.76533618421058,15
WINONG,-7.746256249999999,109.78076375000003,5
NGABEAN,-7.747110309278352,109.79459587628864,298
SARWOGADUNG,-7.732269148936169,109.7847308510638,23
KRUBUNGAN,-7.725479166666669,109.77584027777776,445
PATUKREJO,-7.784220930232557,109.82080465116282,702
NGASINAN,3.1187000000000005,97.31120000000006,83
PUJODADI,-7.7611766666666675,109.83071833333337,195
BALOREJO,-7.758863636363635,109.82139696969696,281
TLOGOREJO,-7.763438235294116,109.81361176470593,3
ROWOSARI,-7.769563636363637,109.81333636363637,138
BONOROWO,-7.755387692307692,109.80999538461536,5
SIRNOBOYO,-7.75982391304348,109.79737065217395,59
BONJOKKIDUL,-7.7502753846153825,109.82270923076922,207
BONJOKLOR,-7.740894915254238,109.81293050847457,300
TERSOBO,-7.718493548387097,109.7834298387097,265
KABEKELAN,-7.723131386861322,109.81321605839412,22
TUNGGALROSO,-7.726525196850392,109.82629133858264,61
KEDUNGWARU,-7.7137088888888865,109.81358555555563,274
BAGUNG,-7.716809803921571,109.80212549019608,655
SIDOGEDE,-7.711536486486483,109.7860533783784,750
SEMBIRKADIPATEN,-7.7078380434782625,109.79432282608694,711
MULYOSRI,-7.694689932885907,109.7922026845638,474
PESUNINGAN,-7.6820807511737135,109.7963708920188,1117
PECARIKAN,-7.668006024096384,109.80342530120478,604
KABUARAN,-7.673210614525138,109.78510167597769,1330
PEJENGKOLAN,-7.658683211678836,109.77668759124089,1988
BALINGASAL,-7.660353781512605,109.7859697478992,400
KALIJERING,-7.628722608695653,109.80820434782612,249
KALIGUBUK,0.0,0.0,1273
SIDOTOTO,-7.637103846153848,109.78394923076924,55
RAHAYU,-7.631491935483871,109.77234919354844,952
SENDANGDALEM,-7.611465131578946,109.77599473684212,0
PADURESO,-7.61242447257384,109.80475274261616,376
TANJUNGMERU,-7.721563793103447,109.71669137931032,2770
KUWARISAN,-7.714286567164178,109.72970000000002,457
KUTOWINANGUN,-7.716685185185184,109.73763641975307,1085
LUNDONG,-7.711452066115703,109.73912396694212,897
MEKARSARI,-7.720684112149532,109.74584485981308,4309
BABADSARI,-7.707836196319018,109.75189447852756,16
UNGARAN,-7.709759302325581,109.76044767441864,366
MRINEN,-7.720987128712875,109.76670693069312,1016
PEJAGATAN,-7.709831343283581,109.7685626865672,71
TRIWARNO,-7.697862500000002,109.77177890625,131
KOROWELANG,-7.686026315789476,109.78153333333331,314
JLEGIWINANGUN,-7.68511530612245,109.76915918367352,102
TANJUNGSARI,-7.702528205128207,109.74360256410252,1983
KALIPUTIH,-7.706099300699303,109.72471328671328,427
TUNJUNGSETO,0.0,0.0,324
PESALAKAN,-7.692437254901957,109.72740784313726,685
KARANGSARI,-7.6903885416666675,109.74103750000002,572
BOJONGSARI,-7.665341401273885,109.71833821656053,1045
SUROTRUNAN,-7.655811612903223,109.70757032258066,127
KAMBANGSARI,-7.653150862068966,109.6942189655172,1517
JATIMULYO,-7.6584520833333345,109.67531979166664,174
TANUHARJO,-7.645701714285713,109.67928,611
KARANGTANJUNG,-7.646455,109.67259000000004,542
KEMANGGUHAN,0.0,0.0,33
KALIJAYA,-7.625469196428567,109.68527633928566,830
KARANGKEMBANG,-7.640247904191617,109.6877479041916,195
SELILING,-7.645392056074764,109.71036121495332,62
TLOGOWULUNG,-7.638940880503142,109.73240440251575,1034
KALIPUTIH,-7.617576635514017,109.75355233644864,51
WONOKROMO,-7.621551960784314,109.7303823529412,305
SAWANGAN,-7.6341926380368115,109.70636441717792,2
KALIRANCANG,-7.616434101382488,109.70548018433172,17
KRAKAL,-7.604440080971657,109.6986927125506,119
JATIPURUS,-7.679435087719297,109.72426491228072,155
BLATER,-7.669587671232879,109.7408006849315,151
PONCOWARNO,-7.67929344262295,109.7450483606557,145
TEGALREJO,-7.664629807692304,109.75624326923072,625
JEMBANGAN,-7.663508880308885,109.76718687258692,55
KEDUNGDOWO,-7.643927999999998,109.77334480000005,278
KARANGTENGAH,-7.646714044943822,109.75615674157312,284
TIRTOMOYO,-7.656218592964818,109.74103115577904,83
SOKA,-7.654533333333338,109.7294396226415,63
KEBAPANGAN,-7.635211643835618,109.75615000000006,30
MUKTISARI,-7.697182096069863,109.65882096069862,19
MURTIREJO,-7.710717482517484,109.66895664335664,68
DEPOKREJO,-7.7026249999999985,109.6818016129032,13
MENGKOWO,-7.717723557692312,109.68406538461544,22
GESIKAN,-7.708719724770641,109.69048853211008,283
KALIBAGOR,-7.71172771739131,109.70320543478256,87
ARGOPENI,-7.695797340425535,109.70812180851073,695
JATISARI,-7.699012269938652,109.69234355828225,101
KALIREJO,-7.6862733333333315,109.68555866666674,431
SELANG,-7.687522727272726,109.67951272727272,270
ADIKARSO,-7.693767415730339,109.67322134831456,1559
TAMANWINANGUN,-7.6878609561752915,109.66159123505982,45
PANJER,-7.678801169590647,109.6654736842105,28
KEMBARAN,-7.674399999999995,109.67477352941178,54
SUMBERADI,-7.677785217391308,109.68645782608696,401
WONOSARI,-7.6897820809248545,109.69989999999996,378
ROWOREJO,-7.68267621621622,109.70784,379
TANAHSARI,-7.676084049079753,109.70940552147236,62
BANDUNG,-7.665491176470586,109.70143333333336,55
CANDIMULYO,-7.672984375000001,109.69086312499994,222
KALIJIREK,-7.6628898989898975,109.6889171717172,620
CANDIWULAN,-7.669620000000004,109.683352173913,879
KAWEDUSAN,-7.6664249999999985,109.67325294117649,13
KUTOSARI,-7.664884782608698,109.64521304347826,11
BUMIREJO,-7.6635000000000035,109.65711862745091,432
GEMEKSEKTI,-7.6525798165137635,109.65176788990831,294
KARANGSARI,-7.655307894736848,109.66483289473686,45
LOGEDE,-7.683531395348836,109.6240453488372,51
KUWAYUHAN,0.0,0.0,27
KEDAWUNG,-7.682395670995674,109.65057835497836,18
PEJAGOAN,-7.673331034482754,109.65031781609196,150
KEBULUSAN,-7.672152459016392,109.63045655737702,230
ADITIRTO,-7.661198412698416,109.62956111111112,304
KARANGPOH,-7.651686170212763,109.64089148936164,378
PRIGI,-7.624512582781454,109.6389291390728,111
KEBAGORAN,-7.61175853658537,109.64700829268293,279
PENGARINGAN,-7.600659375000004,109.63975390625002,167
PENIRON,-7.588050169491531,109.651113559322,144
WATULAWANG,-7.58077272727273,109.63084615384616,3
MENGANTI,-7.682372222222222,109.59610777777776,61
TRIKARSO,-7.689630555555557,109.60987962962965,560
SIDOHARJO,0.0,0.0,476
GIWANGRETNO,-7.673878749999997,109.61654125000004,145
JABRES,-7.663340952380952,109.61704761904758,1487
KARANGGEDANG,-7.657894117647062,109.59039411764704,62
PURWODESO,-7.648697029702967,109.58282079207918,256
KLEPUSANGGAR,-7.646468493150682,109.59519452054792,293
TANGGERAN,-7.650794852941179,109.60800073529418,449
KARANGSARI,-7.644575862068965,109.61604827586204,572
KARANGPULE,-7.649211764705878,109.62161102941177,287
PAKURAN,-7.649533587786256,109.63337633587788,122
PENGEMPON,-7.638185185185191,109.63013386243394,136
KEJAWANG,-7.633471428571429,109.61497714285711,810
KARANGJAMBU,-7.631324479166665,109.60959947916665,675
SIDOAGUNG,-7.631400442477876,109.59940309734507,63
PENUSUPAN,-7.605109821428572,109.61156875,1783
DONOSARI,-7.61100174418605,109.61807732558135,543
PANDANSARI,-7.619248387096773,109.62494435483865,832
CONDONGCAMPUR,-7.599010743801656,109.62699752066108,237
SUGIHWARAS,-7.700526315789473,109.544248245614,170
TAMBAKHARJO,0.0,0.0,68
TEPAKYANG,-7.695657534246576,109.55929178082192,1845
SIDAMULYO,0.0,0.0,2559
WAJASARI,-7.69988620689655,109.58096120689652,639
CANDI WULAN,0.0,0.0,896
ADIKARTO,-7.669035869565217,109.58853043478258,86
ADIMULYO,-7.66630076923077,109.57653461538456,481
TEMANGGAL,-7.681004819277108,109.57264337349396,157
JOHO,-7.689101315789473,109.56808421052632,577
ADILUHUR,-7.684214150943397,109.5590849056604,1701
TEGALSARI,-7.678639393939393,109.54140101010104,702
SEKARTEJA,-7.666892727272726,109.53715363636366,731
KEMUJAN,-7.675128378378376,109.55214864864868,713
MANGUNHARJO,-7.666103478260871,109.5616313043477,182
BANYUROTO,-7.659407534246577,109.57472602739728,7
CARUBAN,-7.661728571428572,109.55106530612244,356
BONJOK,-7.6570876811594175,109.53930144927536,56
ARJOMULYO,-7.649687499999999,109.53007499999995,249
ARJOSARI,-7.652519540229885,109.55096781609193,106
PEKUWON,-7.643989655172413,109.55622183908044,36
SIDAMUKTI,0.0,0.0,547
KAMULYAN,-7.7000934579439235,109.50197009345794,215
SIDOMUKTI,-7.696326229508197,109.49310327868852,117
TAMBAKSARI,-7.683215277777778,109.49746666666664,236
KALIPURWO,-7.679609433962263,109.5098518867925,402
PURWODADI,-7.68057676767677,109.52242525252524,48
PONDOKGEBANGSARI,-7.66907258064516,109.52536129032256,165
KUWARASAN,-7.665039622641507,109.5100528301887,196
HARJODOWO,-7.673290566037735,109.50211698113206,62
LEMAHDUWUR,-7.670790243902442,109.4946365853658,430
MADURESO,-7.661049333333337,109.50084000000004,146
MANGLI,-7.654367901234568,109.5057839506173,172
GANDUSARI,-7.663075342465747,109.51617808219176,75
ORI,-7.658129999999999,109.52541142857145,82
BANJAREJA,0.0,0.0,4
GUMAWANG,-7.648188549618321,109.49935190839692,167
WONOYOSO,-7.627344531249998,109.49152890625004,154
GUNUNGMUJIL,-7.627166666666667,109.50051604938272,279
KUWARU,-7.640542696629213,109.50255842696636,24
BENDUNGAN,-7.631497345132741,109.51290530973452,92
JATIMULYA,0.0,0.0,23
SAWANGAN,-7.627804672897197,109.54020186915884,12
REDISARI,-7.659450666666667,109.42630933333334,101
KALISARI,-7.6644215384615375,109.4499084615385,163
PRINGTUTUL,-7.650221546961322,109.42974254143644,0
ROWOKELE,-7.641078431372553,109.4299673202614,2174
BUMIAGUNG,-7.6220794520547965,109.44443059360736,5339
JATILUHUR,-7.598025174825178,109.44183006993008,3863
SUKOMULYO,-7.592288144329897,109.47079278350516,1773
GIYANTI,-7.564728623188405,109.454793115942,146
WONOHARJO,-7.565747765363135,109.43863156424575,433
WAGIRPANDAN,-7.579083174603173,109.42746666666665,53
SIDOHARUM,-7.602434666666671,109.48922733333336,869
SELOKERTO,-7.607803529411764,109.4933676470588,2714
KALIBEJI,-7.587836956521742,109.49129347826086,747
JATINEGORO,0.0,0.0,472
BEJIRUYUNG,-7.584463870967741,109.5088419354838,1936
KEDUNGJATI,-7.579084042553188,109.53275531914888,470
SEMALI,-7.5661397058823585,109.535812745098,5065
BONOSARI,-7.566211702127661,109.51411276595744,7
SEMPOR,3.118699999999992,97.31119999999972,2938
TUNJUNGSETO,-7.576320779220783,109.4828402597402,3179
SAMPANG,-7.532786080586082,109.4555043956044,312
DONOROJO,0.0,0.0,242
KEDUNGWRINGIN,-7.540333684210527,109.5024242105263,1405
SOMAGEDE,-7.521395575221245,109.56136814159292,275
KALITENGAH,-7.624641025641023,109.51075000000004,79
BANJARSARI,-7.626056896551725,109.52784482758624,256
PANJANGSARI,-7.617069491525421,109.5404644067797,611
PATEMON,-7.616838666666667,109.52714666666668,1358
KEDUNGPUJI,-7.606836486486487,109.5378837837838,2629
WERO,-7.608056896551727,109.5260551724138,1271
GOMBONG,-7.606108045977013,109.51465977011492,5001
WONOKRIYO,-7.610570967741936,109.50879999999997,10738
SEMONDO,-7.616656321839075,109.49941494252872,6813
SEMANDING,-7.5985403225806465,109.5070870967742,633
SIDAYU,-7.595989333333334,109.518592,5820
WONOSIGRO,-7.592790909090909,109.52510113636365,6988
KLOPOGODO,-7.597011111111112,109.53534444444443,43
SIDOMULYO,-7.622706106870226,109.5510770992366,34
PANJATAN,-7.630449999999999,109.55853265306116,118
KARANGANYAR,-7.310380859375003,109.40772851562498,56
JATILUHUR,-7.642257291666663,109.5675666666666,128
CANDI,-7.627603763440857,109.58696720430105,70
GIRIPURNO,-7.609471250000002,109.59231937500002,36
PLARANGAN,-7.62435,109.58000421686754,17
KARANGKEMIRI,-7.623231746031751,109.57340634920637,47
WONOREJO,-7.612854054054053,109.56218378378377,156
POHKUMBANG,-7.579412288135598,109.55183432203388,187
KARANGGAYAM,-7.594972244897963,109.57841836734691,19
KAJORAN,-7.586432151898732,109.6051088607595,19
KARANGTENGAH,-7.580967403314919,109.60887734806629,81
KARANGMOJO,-7.576801369863015,109.58642009132416,10
PENIMBUN,-7.573327672955973,109.56601069182388,122
KALIREJO,-7.563146818181825,109.58695772727272,39
PAGEBANGAN,-7.558304182509503,109.60339049429663,780
CLAPAR,-7.561191162790698,109.61872325581386,126
LOGANDU,-7.56132337662337,109.6389887445888,80
KEBAKALAN,-7.560939160839162,109.65776083916086,12
KARANGREJO,-7.573753691275169,109.66699865771814,29
WONOTIRTO,-7.538437404580155,109.661338167939,28
KALIBENING,-7.538723188405798,109.63430676328508,12
GUNUNGSARI,-7.541880155642025,109.607366536965,140
GINANDONG,-7.551039436619719,109.58240187793436,20
BINANGUN,-7.534560995850624,109.5752672199171,19
GLONTOR,-7.5243217948717955,109.60282222222229,14
SELOGIRI,-7.5166794666666785,109.61828106666673,3
GIRITIRTO,-7.5057919480519475,109.6488779220779,100
PUCANGAN,-7.5200152380952385,109.68842412698412,7
SEBORO,-7.514579475982536,109.70870262008724,72
WONOSARI,-7.524663380281697,109.73166150234744,67
SADANGKULON,-7.493113986013986,109.72272657342658,12
CANGKRING,-7.515943629343637,109.75673436293438,15
SADANGWETAN,-7.499931395348833,109.74831860465116,15
KEDUNGGONG,-7.478629687499998,109.74410125,1425
WIDORO,-7.61348920863309,109.6677690647482,469
SELING,-7.604245774647893,109.66751056338038,1272
KEDUNGWARU,-7.595070714285713,109.67347142857147,2254
PENCIL,-7.601914035087717,109.68237017543856,554
KALIGENDING,-7.5912266435986115,109.68862214532874,315
PLUMBON,-7.586492250922508,109.7168394833948,35
PUJOTIRTO,-7.596365326633164,109.74070653266322,155
WADASMALANG,-7.561101152737755,109.72960547550436,104
TLEPOK,-7.556980000000002,109.70835368421056,262
KALISANA,-7.5613057142857185,109.70008228571432,191
LANGSE,-7.559587356321838,109.6880442528736,105
BANIORO,-7.548917073170734,109.68325203252036,88
KARANGSAMBUNG,-7.541529333333336,109.67633800000004,102
TOTOGAN,-7.518932698412695,109.67428349206348,184
KERTOJAYAN,-7.828767768595044,109.845767768595,211
UKIRSARI,-7.817188679245282,109.84436792452829,29
PASARANOM,-7.821263461538462,109.86049038461536,107
MUNGGANGSARI,-7.834847222222222,109.87673194444449,90
KETAWANGREJO,-7.823753846153848,109.88907307692308,144
PATUTREJO,-7.83314536082474,109.90267628865976,9
HARJOBINANGUN,-7.836741592920357,109.91178141592924,89
ROWOREJO,3.118699999999997,97.31120000000008,52
TUNGGULREJO,-7.798602298850574,109.91697701149428,134
AGLIK,-7.814391666666666,109.90657666666668,262
GRABAG,-7.802227142857142,109.90198571428569,51
BANYUYOSO,-7.805116666666665,109.89145,26
WONOENGGAL,-7.797051546391754,109.89195463917532,84
KALIREJO,-7.796749397590362,109.88611686746992,102
TEGALREJO,-7.791805063291137,109.88378227848106,128
REJOSARI,-7.817637288135594,109.88025762711868,194
DUDUWETAN,-7.814087272727272,109.87534909090908,186
DUDUKULON,-7.810841791044775,109.86840597014924,75
BAKUREJO,-7.807037804878045,109.86003658536586,155
SUMBERAGUNG,3.1186999999999934,97.31120000000008,18
NAMBANGAN,-7.801825806451613,109.83792258064516,39
BENDUNGAN,-7.784751388888885,109.85691944444444,126
ROWODADI,-7.790168181818182,109.86592272727272,72
TRIMULYO,-7.7990174603174625,109.8776857142857,34
TULUSREJO,-7.785664556962024,109.8783341772152,345
KUMPULREJO,-7.773936470588236,109.88953529411764,51
TLEPOK KULON,0.0,0.0,439
TLEPOK WETAN,0.0,0.0,110
SANGUBANYU,-7.788333333333332,109.911168,312
KEDUNG KAMAL,0.0,0.0,195
KEBURUHAN,-7.847999056603776,109.91748867924524,466
DEPOKREJO,3.1186999999999965,97.31120000000008,621
MALANG,-7.857027999999999,109.932906,381
PAGAK,-7.862751219512194,109.9483707317073,461
WERO,-7.86545,109.95761176470587,45
GIRIREJO,-7.86716304347826,109.966,676
NGENTAK,-7.871002127659575,109.9741106382979,477
WONOSARI,-7.853895238095237,109.9565571428572,2069
PEJAGRAN,-7.845796969696967,109.94270000000004,18
WONOROTO,-7.842298333333337,109.9376583333333,63
KESIDAN,-7.839758333333332,109.93388,387
KUMPULSARI,-7.8399602739726015,109.9285835616438,3985
AWUAWU,0.0,0.0,2608
KALIWUNGU KIDUL,0.0,0.0,78
KALIWUNGU LOR,0.0,0.0,1776
RINGGIT,-7.82675,109.93931935483872,336
TUNJUNGAN,-7.832158227848099,109.94384810126586,1510
WASIAT,-7.838153906249999,109.95433203124998,6392
LABAN,-7.842856140350883,109.960953508772,2687
RASUKAN,-7.843143103448275,109.96732758620688,424
WONOSRI,-7.848052380952383,109.97053619047615,624
TANJUNGREJO,-7.857082352941178,109.98267450980391,224
KALITANJUNG,-7.850042424242422,109.98053787878789,5784
KUWUKAN,-7.836398780487803,109.97913170731708,1362
KEDONDONG,-7.832330172413796,109.97757327586211,318
CANDI,-7.830031182795698,109.9742688172043,520
JOSO,-7.830441772151898,109.96746835443042,749
NGOMBOL,-7.827683185840707,109.9633769911505,464
BRIYAN,-7.825068181818183,109.95491060606062,110
KLANDARAN,-7.820354347826086,109.9480891304348,97
KARANGTALUN,-7.817167142857142,109.9334414285714,198
BOJONG,-7.819812121212123,109.9163818181818,356
COKROYASAN,-7.80855802469136,109.9237456790123,455
SUMBEREJO,0.0,0.0,162
MENDIRO,-7.812666666666665,109.94787555555556,244
JOMBANG,-7.816304347826086,109.95569420289858,101
KEMBANGKUNING,-7.819197014925373,109.96545522388064,16
PULUTAN,-7.821907272727275,109.9769272727272,463
WALIKORO,-7.816581333333333,109.97745066666666,180
SRUWOH,-7.813061643835613,109.9684589041096,251
WONOBOYO,-7.808084782608697,109.96400869565215,984
SINGKIL WETAN,0.0,0.0,1189
TUMENGGUNGAN,-7.790842857142858,109.9653103896104,17
WINGKO SANGGRAHAN,0.0,0.0,128
